BIRTH_DATE,FIRST_ENTERED_US,FIRST_NAME,GENDER,LAST_NAME,MIDDLE_NAME,SSID,STUDENT_ID,id
4/22/2666,22-MAR-03 12.00.00.000000000 AM,Devry,f,Ramirez Solorio,Azteca,0x1a7408180x34e81030,828175,103630
11/19/1893,20-JUL-93 12.00.00.000000000 AM,Anastacia-Stacie,m,Arriola-Pacheco,Coulson,0x245bb75e0x48b76ebc,292169,140188
6/11/2465,07-APR-10 12.00.00.000000000 AM,Mcray,n,James-Robles,Millard,0x182ac8910x30559122,510003,82389
10/26/1230,17-SEP-97 12.00.00.000000000 AM,Ezra,m,Liebe,Kaj,0x22859a770x450b34ee,288724,108940
11/25/2132,10-AUG-07 12.00.00.000000000 AM,Alyah,f,Cruz Villa,Alina,0xbc484f60x178909ec,620824,79199
7/23/2375,28-NOV-04 12.00.00.000000000 AM,Milania,n,Steiner-Sherwood,Voss Guadalupe,0x24c407fd0x49880ffa,336931467,17203
1/21/2655,15-DEC-98 12.00.00.000000000 AM,Eily,m,Sadr Haj Seyed Javadi,Emilia,0x95b72770x12b6e4ee,317612755,101135
5/8/2286,02-APR-14 12.00.00.000000000 AM,Manna,n,Tikalsky,Neenah,0x17cbca3b0x2f979476,501692,29381
9/17/1672,30-JUL-93 12.00.00.000000000 AM,Pace,f,Shick,Ketzali-Barbara,0x19b9ba410x33737482,354057,27605
9/13/1684,30-JAN-04 12.00.00.000000000 AM,Xan,f,Nava Martinez,Ikahui,0x15ba96f50x2b752dea,378062,73108
6/24/2255,30-JAN-97 12.00.00.000000000 AM,Brittlyn,m,Bhurtel,Ivette,0x246028180x48c05030,440177,112305
3/10/2086,24-SEP-07 12.00.00.000000000 AM,Dastan,n,Prach,Kenley,0x16b76c6c0x2d6ed8d8,472481,25586
3/14/1664,18-AUG-90 12.00.00.000000000 AM,Admon,f,Frech,Gareth,0x388852460x7110a48c,242238,20025
2/13/2931,01-SEP-08 12.00.00.000000000 AM,Cavett,m,Vazquez Hernandez,Cahill,0x2b1aa3d70x563547ae,403021,112613
6/2/2194,20-JUL-99 12.00.00.000000000 AM,Torin,f,Sanborn,Annabelle,0x1a14adeb0x34295bd6,850366,135376
5/20/2958,21-OCT-01 12.00.00.000000000 AM,Bobbi,n,Cavalcanti Gomes,Cadmael,0x36befb8d0x6d7df71a,333352,78473
9/2/2685,21-DEC-99 12.00.00.000000000 AM,Aydriel,n,Spotz,Greenly,0x13ced7c40x279daf88,574930,54041
11/23/2676,14-APR-01 12.00.00.000000000 AM,Roxann,n,Connole,Danger Kathleen,0xbacd73a0x1759ae74,384749,23691
6/27/1766,01-MAY-97 12.00.00.000000000 AM,Ryett,m,Gundersen Perez,Jessie-Louise,0xef835e10x1df06bc2,442551,139809
4/27/1671,31-MAR-01 12.00.00.000000000 AM,ZeKe,m,Woody,Miah Lynn,0xf9e4d9c0x1f3c9b38,466920,76155
6/5/1592,25-AUG-94 12.00.00.000000000 AM,Shalom,m,Emfield,Maribel,0x37611f780x6ec23ef0,984821,99112
9/27/2028,01-OCT-12 12.00.00.000000000 AM,Gennesis,f,Harnois,Toone,0x1b358afa0x366b15f4,997194049,33988
8/8/1278,21-FEB-14 12.00.00.000000000 AM,Maize,m,Platts,Elizabeth Melusine,0x299da38b0x533b4716,297143,96118
1/11/2653,22-AUG-16 12.00.00.000000000 AM,Talea,m,Demin,Jennali,0x23ccd9480x4799b290,544741,33301
6/26/2715,01-APR-03 12.00.00.000000000 AM,Renee,n,Devis,Tian,0x151f11600x2a3e22c0,268950,135938
4/3/1987,16-APR-08 12.00.00.000000000 AM,Seivia,f,Carr,Antjuan,0x19f472dd0x33e8e5ba,733133,117030
6/13/2568,19-SEP-06 12.00.00.000000000 AM,Anvita,m,Thornley,Cyril,0x3a0fa4c90x741f4992,268143,124688
11/21/2509,13-MAY-08 12.00.00.000000000 AM,Lodore,n,Battrick,Rhose,0x3819c9490x70339292,729247,32158
7/6/2469,29-APR-89 12.00.00.000000000 AM,Shanay,n,Offutt,Yoon,0x1dce0fd20x3b9c1fa4,24098899,16742
3/16/2200,13-NOV-14 12.00.00.000000000 AM,Daphni,f,LaPlante,Amjad,0x331bb3470x6637668e,445652,57324
3/1/2014,29-JAN-06 12.00.00.000000000 AM,LyNae,m,McGlone,Dayomi,0x1d00de4d0x3a01bc9a,476467,46651
10/27/1878,26-AUG-10 12.00.00.000000000 AM,Romaleah,n,Cogar,Dallion,0x345213820x68a42704,358110,69595
10/25/1716,01-AUG-05 12.00.00.000000000 AM,Emmallyn,m,Torres Alejandre,Virginia,0x1b37ef270x366fde4e,976782,106120
1/22/2595,01-AUG-92 12.00.00.000000000 AM,Eduardo,f,Olander,Je,0x272d26110x4e5a4c22,380435,32168
9/16/1221,28-AUG-08 12.00.00.000000000 AM,Sylvan,n,Polito,Sulieti,0x22bd996e0x457b32dc,825854617,16872
4/10/1679,08-OCT-01 12.00.00.000000000 AM,Eulalia,n,Monkres,Rose Adwoa Adepa,0x37451a790x6e8a34f2,230812,38021
7/13/2387,10-NOV-08 12.00.00.000000000 AM,Evrie,f,Hunnewell,Ronald-Edward,0x25a4679a0x4b48cf34,653335,85001
7/26/2938,14-APR-17 12.00.00.000000000 AM,Elley,n,Krommenhoek,Elenora,0x35a49f8e0x6b493f1c,717746,6628
2/26/2156,25-MAR-14 12.00.00.000000000 AM,Kaybre,f,Naumu,Tymoschenko,0x291b146a0x523628d4,453259,3048
5/19/1972,31-JUL-95 12.00.00.000000000 AM,Hesty,m,Reyes Merino,Taulanga,0x2f5ae9160x5eb5d22c,523168623,1323
2/26/2734,12-FEB-08 12.00.00.000000000 AM,Havy,m,Hernandez-Krauss,Jane Gelwix,0x331097f40x66212fe8,233782,54249
9/12/2095,01-JUN-88 12.00.00.000000000 AM,Miral,n,Trigo,Zaire,0x2e91cbf20x5d2397e4,962239,111835
1/24/1245,03-MAR-05 12.00.00.000000000 AM,Jaxlynn,m,Khattri,Teodora,0x3888c8c70x7111918e,518304664,84451
5/23/2253,28-APR-15 12.00.00.000000000 AM,Mea'J,m,Breton Cardenas,Santis,0x115c3ff50x22b87fea,771199,120431
5/13/2168,17-DEC-02 12.00.00.000000000 AM,Ethne,n,Hernandez Corcuera,Noble,0x117d07e20x22fa0fc4,375005,112581
7/9/1877,13-MAR-01 12.00.00.000000000 AM,Leiloa,m,Phangia,Rayez,0x37c7d80f0x6f8fb01e,340005,36181
4/23/2972,19-JAN-01 12.00.00.000000000 AM,Cedar,m,Butoyi,Janna,0x2ff94d6e0x5ff29adc,930146,101591
2/5/1845,07-SEP-16 12.00.00.000000000 AM,Bienvenue,f,Lasitani,Rayan,0x1ef7318e0x3dee631c,613325,3684
1/12/1287,01-JUL-99 12.00.00.000000000 AM,Rosthy,m,Sheehan,Epifanio,0x2beab82b0x57d57056,603559781,41687
5/13/2487,07-APR-10 12.00.00.000000000 AM,Cache,n,Fairclough,Gabriel Austin,0x10c824fb0x219049f6,566009869,124034
7/6/2279,29-AUG-07 12.00.00.000000000 AM,Eavie,m,Tonks,Nox,0x293d65c70x527acb8e,625121110,78556
5/14/1324,23-AUG-16 12.00.00.000000000 AM,Kaveh,f,Horton Gatley,Tara,0x251ed91a0x4a3db234,443507,142691
11/17/2225,26-AUG-07 12.00.00.000000000 AM,Jesse,f,Muramoto,Marroquin,0x3232ee5d0x6465dcba,331136,87032
8/12/1486,01-FEB-97 12.00.00.000000000 AM,Henrick,n,Milton,Castiel,0x30d0df870x61a1bf0e,823864,132882
10/15/2593,28-JUL-97 12.00.00.000000000 AM,Kayci,f,Sycamore,Rose Milika,0x38abaad80x715755b0,714001,14824
2/27/1285,31-AUG-06 12.00.00.000000000 AM,Page,m,RAIMER,Ralph Woolley,0x2711b0c00x4e236180,896504,77984
10/14/2819,06-JUN-90 12.00.00.000000000 AM,Harli,f,Hammeren,Clee,0x27bc1c680x4f7838d0,596679,129295
9/10/2000,27-AUG-07 12.00.00.000000000 AM,Nalla,m,Filban,McFall,0x817ebd70x102fd7ae,686770,101939
7/5/2763,03-JAN-06 12.00.00.000000000 AM,Avri,n,Coronado Gonzalez,Amanaki Lelei Efi,0x2f162a440x5e2c5488,334645,96889
10/13/2044,10-MAR-03 12.00.00.000000000 AM,Dre'den,m,Blunt Burns,Samus,0x206e8cda0x40dd19b4,732210353,115732
6/6/2714,31-AUG-02 12.00.00.000000000 AM,JessLynn,m,Rodas Agustin,Aya,0x2b1b19fd0x563633fa,381982857,109702
10/18/2115,01-MAY-97 12.00.00.000000000 AM,Ilala'ikoalani,f,Krish,Winsor,0x255d4a5f0x4aba94be,690710,27394
8/3/2053,06-SEP-11 12.00.00.000000000 AM,Hafen,n,Babauta,Cecil,0x2d8407a30x5b080f46,336899,2859
6/16/2600,07-APR-09 12.00.00.000000000 AM,Nayvi,f,Kadyrka,Damian-Vincent,0xdfb0eaa0x1bf61d54,638397,124328
5/24/1843,08-NOV-04 12.00.00.000000000 AM,Solden,m,Nava,Grete,0x1ee761100x3dcec220,476396588,66854
8/27/2169,24-FEB-97 12.00.00.000000000 AM,Kehloni,m,Henricks,Andrey,0xfc459880x1f88b310,980160,61142
1/23/1308,24-FEB-97 12.00.00.000000000 AM,MacGinest,m,Caro,Rossine,0x1355921c0x26ab2438,719900,30757
11/1/2740,06-FEB-00 12.00.00.000000000 AM,Teajin,n,Gillenberg,Otukinekina,0x2e4d73c50x5c9ae78a,235263,118102
10/9/2843,16-JAN-91 12.00.00.000000000 AM,Luxuoria,m,McCary,Dagen,0x293c6c980x5278d930,184592261,52045
9/9/1582,15-MAR-95 12.00.00.000000000 AM,'Ilaiasi,m,Maciel,Mazlo,0x1557e06c0x2aafc0d8,504214,37803
2/2/2970,09-FEB-99 12.00.00.000000000 AM,Renlee,f,Toutai-Lodge,Kern,0x13bb97400x27772e80,936491412,6691
6/24/2571,07-AUG-07 12.00.00.000000000 AM,Reayah,n,Goode,Aryella,0x20b148880x41629110,573866,132586
7/13/2780,23-MAR-15 12.00.00.000000000 AM,Necessity,f,Dillender,Jhanetsy,0x39cc48dc0x739891b8,656662,138874
6/9/2854,29-AUG-91 12.00.00.000000000 AM,Alyeska,n,Alibrando,Jase,0x38b525550x716a4aaa,358821,39546
3/19/1868,01-FEB-92 12.00.00.000000000 AM,Bricken,m,Baher,Mckaylee,0x157bd0c10x2af7a182,289665,3951
10/11/2975,12-MAY-15 12.00.00.000000000 AM,Paisleigh,n,Valadez Sandoval,Eliseevna,0xf4825d10x1e904ba2,374535,124883
4/27/1575,22-APR-09 12.00.00.000000000 AM,LeeLa,f,Diaz Figueroa,Jakob,0x1aefbf3f0x35df7e7e,402616,23226
3/16/1639,17-MAY-93 12.00.00.000000000 AM,Kaden,m,Pelhank,Sum,0x2d46a64f0x5a8d4c9e,505620,116890
4/14/2882,13-FEB-02 12.00.00.000000000 AM,Tayvia,n,Wochnick,EauClaire,0x34c13de50x69827bca,894379,16045
11/21/2202,15-SEP-06 12.00.00.000000000 AM,Boe,f,Jenks,Tavi,0x334144e10x668289c2,961829,46505
11/22/2680,17-SEP-12 12.00.00.000000000 AM,Zahrai,f,Bastidas,Nanibah,0xd330aaa0x1a661554,696593,73834
1/27/2770,17-NOV-14 12.00.00.000000000 AM,Rocklin,m,Buezo,Joy McBride,0x78f11760xf1e22ec,941028542,146476
11/10/2477,11-SEP-07 12.00.00.000000000 AM,Mahi,n,Corrales,Elvon,0x3a434e490x74869c92,923842,96814
9/18/2447,04-JAN-17 12.00.00.000000000 AM,Lar,f,Buckmaster,Richard Dean,0x340024410x68004882,677357190,99146
7/15/1343,20-JUL-08 12.00.00.000000000 AM,Keyara,n,Higenyi,Bellarae,0x2031e2d00x4063c5a0,375938,123392
10/1/1317,05-MAY-99 12.00.00.000000000 AM,Betsey,n,Lehmberg,Alan Richard,0x20bac4ef0x417589de,677618,116678
6/1/2540,09-OCT-02 12.00.00.000000000 AM,Svetana,f,Banford,Culper,0x392341300x72468260,797442,25465
6/22/1607,29-AUG-91 12.00.00.000000000 AM,Constance,n,Goonan,Bernice Freida,0xf5aef750x1eb5deea,829649,117791
2/14/2255,13-MAY-13 12.00.00.000000000 AM,Juliocesar,m,Airmet,Mathia,0xa2b6d2f0x1456da5e,852583,62459
5/23/2249,07-MAR-16 12.00.00.000000000 AM,Nana Kwame,f,Critchley,Dao,0x365aaf4b0x6cb55e96,660987,131596
10/6/2244,09-AUG-17 12.00.00.000000000 AM,Kleo's,n,Lopes,Paulette Usoali'i,0x3a624f810x74c49f02,947179,72807
5/16/1805,29-SEP-04 12.00.00.000000000 AM,Cheriysh,m,Diederich,Nyununu,0x7a097a70xf412f4e,240113,15316
2/23/2538,20-AUG-05 12.00.00.000000000 AM,Jennely,n,Hernandez Juarez,Hock,0x39faf9de0x73f5f3bc,830020,117900
1/1/1822,16-APR-08 12.00.00.000000000 AM,ZAYNAH,m,Gaspar Esteban,Olister,0x1f1f45b30x3e3e8b66,341766,80323
2/23/1413,28-JUL-15 12.00.00.000000000 AM,Aanya,m,Fackrell,Ki-Kelvin,0x3b911f260x77223e4c,312197,99316
10/27/2524,09-SEP-02 12.00.00.000000000 AM,Khalin,m,Aweis,Mary Ann,0xe881f1a0x1d103e34,503643,14617
7/19/1648,28-JAN-05 12.00.00.000000000 AM,Mubarak,n,Rosenthal,Bartholomeus,0xc5753080x18aea610,565217,37661
3/23/1216,05-JAN-12 12.00.00.000000000 AM,Tev,n,Gourde,Adalie,0x2208141a0x44102834,404129,43266
8/1/2831,18-AUG-10 12.00.00.000000000 AM,Pax,m,Domire,Yousaf,0x2759e4c40x4eb3c988,225997,124139
2/23/2297,14-JAN-15 12.00.00.000000000 AM,Indra,f,Riel,Marie Kay,0x29bd82120x537b0424,49809702,120180
10/15/2824,26-AUG-11 12.00.00.000000000 AM,Daxson,n,Kalani,Viniq,0x29db95780x53b72af0,494261,27200
7/22/2112,02-FEB-01 12.00.00.000000000 AM,Oktober,f,Reardon,Alejandro-Sebastian,0x290b24970x5216492e,501424,141619
2/11/1668,22-JUL-01 12.00.00.000000000 AM,Rourke,f,Mahak,Kamara,0x1c9a245f0x393448be,918851,147657
7/26/1980,25-AUG-00 12.00.00.000000000 AM,Maisy,m,Geurts,William Brian,0x1321093d0x2642127a,846825,138114
4/3/2742,28-AUG-95 12.00.00.000000000 AM,Keegan,m,Savastano,Antionette,0x28b69f810x516d3f02,454523,122226
10/24/2909,22-AUG-11 12.00.00.000000000 AM,LaDonna,m,Underly,Akina,0x209d05b30x413a0b66,294206,63878
7/14/1296,04-MAY-17 12.00.00.000000000 AM,Nayvee,n,Alexander,Elgia,0x1548b4580x2a9168b0,288316,67699
1/23/1952,28-JUL-15 12.00.00.000000000 AM,Syenna,f,Marzulli Perez,Robichaux,0x2417f09d0x482fe13a,755467,19212
1/8/2245,28-AUG-06 12.00.00.000000000 AM,Belsy,f,Normann,Stone Olivarez,0x3856ee910x70addd22,692133,51964
6/24/1293,30-SEP-13 12.00.00.000000000 AM,Joceline,n,Godnick,Dinh,0x2a6713070x54ce260e,655754,45631
1/26/1584,02-AUG-10 12.00.00.000000000 AM,Samariah,n,Fairall,Kymber Marie,0x1dd1fb470x3ba3f68e,616503,52015
11/3/2883,14-OCT-14 12.00.00.000000000 AM,Odai,f,Kidd,Alvie,0x121f50400x243ea080,228511530,93767
6/23/2156,21-DEC-99 12.00.00.000000000 AM,Margueritte,m,Stamey,VerDell-Lynn,0x1f797b020x3ef2f604,717295,83373
7/16/2723,23-AUG-10 12.00.00.000000000 AM,ViliSione,m,Womble,Baylee,0x2765a84f0x4ecb509e,835214,133886
5/27/1896,05-AUG-04 12.00.00.000000000 AM,Rogan,m,Niu,Donye,0x1b0d7ab80x361af570,740167,119738
8/2/2765,27-APR-04 12.00.00.000000000 AM,Ellieana,n,Waterhouse,Alaska Kaye,0x26f3fc840x4de7f908,690926,47496
5/10/2604,23-FEB-06 12.00.00.000000000 AM,Emmilyn,f,Torres Hernandez,Natija,0x1ef85b6e0x3df0b6dc,573042,79243
4/21/1453,16-DEC-14 12.00.00.000000000 AM,Klaus,m,Campos Gutierrez,Kalpesh,0x39f4d9140x73e9b228,741861,96811
5/3/1915,05-DEC-11 12.00.00.000000000 AM,Tallulah,n,Fleming-Isom,Pre,0x225682740x44ad04e8,403967,39770
1/4/2806,24-APR-03 12.00.00.000000000 AM,PJ,m,Covarrubias Serrano,Adalynn,0x2fab2aaa0x5f565554,470737,17651
4/8/2408,01-MAR-10 12.00.00.000000000 AM,Elora,m,Bao,Laurell,0x31dc92c20x63b92584,841493,48743
11/27/2273,23-SEP-89 12.00.00.000000000 AM,Maddax,f,Zachreson,Iwa,0x163642e90x2c6c85d2,275396,98924
8/3/2690,15-DEC-98 12.00.00.000000000 AM,Peyton,f,Hampton,Chiquinquira,0x3b01fcad0x7603f95a,595343,121727
5/14/1772,01-FEB-95 12.00.00.000000000 AM,Mathys,f,Heringer,Hayder,0x22e0c7de0x45c18fbc,345474,69020
2/23/1381,11-AUG-16 12.00.00.000000000 AM,Elisardo,m,Willett,Kenneth Laveil,0x822b01b0x10456036,328394546,135642
2/9/1331,10-AUG-07 12.00.00.000000000 AM,Hazyn,f,Gertz,Tiana,0x973866f0x12e70cde,298852,42762
5/27/1349,08-AUG-95 12.00.00.000000000 AM,Charly-Mae,f,Bruhn,Paneda,0x135587e80x26ab0fd0,687207,6304
11/13/2766,20-SEP-94 12.00.00.000000000 AM,Corina,n,Covarrubias,Bodel,0xde2d70d0x1bc5ae1a,761889,112556
2/27/2419,01-AUG-07 12.00.00.000000000 AM,Tinley,f,Benjamin,Rose Madeleine,0xd9cd3820x1b39a704,866251,46620
9/1/2922,30-AUG-04 12.00.00.000000000 AM,Francina,m,Coe,JaneLynn,0x1d45df6c0x3a8bbed8,937164,27048
11/25/1433,09-JAN-07 12.00.00.000000000 AM,Evelynne,m,Nolden,Hutson,0x802bd920x10057b24,999336,103049
6/14/1262,13-APR-00 12.00.00.000000000 AM,Tylen,n,Renteria-Nuttall,Neymar Avila,0x14f615be0x29ec2b7c,891945,123471
5/2/2893,23-JUN-95 12.00.00.000000000 AM,Dashielly,f,Gilgert,Emily Rochelle,0x221d07820x443a0f04,297451082,134174
1/6/1573,13-FEB-17 12.00.00.000000000 AM,Mailie,f,Rueda Candia,Brian Parker,0x183fff010x307ffe02,900642,30033
1/14/1440,01-APR-99 12.00.00.000000000 AM,Hashile,m,Rilang,Pi'ilani Meleisea Paikea,0xeb4770a0x1d68ee14,634226417,125282
6/22/1785,07-OCT-03 12.00.00.000000000 AM,Breckyn,n,Spongberg,Kinyon,0x10bc53500x2178a6a0,778659,139596
11/23/2961,11-AUG-16 12.00.00.000000000 AM,Chloe Ysabelle,m,San,Pablo,0x1dfb73490x3bf6e692,425143214,60433
9/7/2138,21-JAN-09 12.00.00.000000000 AM,Beca,m,Saguibo,Neal Perry,0x3414f6ed0x6829edda,314319,135620
4/18/1746,22-SEP-05 12.00.00.000000000 AM,Simote,m,Alvarez Gomez,Darling,0x2eee0f600x5ddc1ec0,472733,121588
2/25/1526,11-JAN-07 12.00.00.000000000 AM,Raymundo,n,Rindlisbach,David Pilgrim,0x2e676b450x5cced68a,460066,13787
2/23/2150,21-JUL-99 12.00.00.000000000 AM,Jaidyn,m,Knutti,Baaba Tima,0xd6348620x1ac690c4,462353,43735
9/16/2714,01-APR-99 12.00.00.000000000 AM,Oali,f,Aravindakshan,Brita,0x84affef0x1095ffde,229196,4700
9/18/2096,27-AUG-08 12.00.00.000000000 AM,Calin,f,Bridges Cortes,Chase Te Tauranga,0x3b4b0c790x769618f2,734229,133163
2/16/1307,24-JUL-98 12.00.00.000000000 AM,Kovi,f,Coulliette,Alberto,0x133245530x26648aa6,805243,42918
10/21/2526,08-SEP-09 12.00.00.000000000 AM,Makalya,n,Borland,Jae Renea,0x1a8a86df0x35150dbe,855049,68677
7/3/2525,17-JUN-96 12.00.00.000000000 AM,MacKay,m,Lopez Gil,Kent,0x3910d0280x7221a050,912013,75664
5/20/1979,07-OCT-14 12.00.00.000000000 AM,Laione,n,Grajeda,DaKoy,0xcb72b980x196e5730,465105,137711
10/12/1820,22-JUN-01 12.00.00.000000000 AM,Darcy,n,Muelleck,Matthew Xin Rui,0x15a7e4270x2b4fc84e,827211,98399
7/5/2245,26-JAN-15 12.00.00.000000000 AM,Maivel,n,Velasco Barrales,Wallace Decklin,0x3117990d0x622f321a,684933,119696
11/13/2043,14-FEB-00 12.00.00.000000000 AM,Soliven,n,Klc,Tree,0x38f19c920x71e33924,428010,50321
3/6/2482,10-MAR-99 12.00.00.000000000 AM,Rylian,n,Ramirez Tejada,Benaiah,0x3ad006760x75a00cec,546158,140399
5/13/2482,28-AUG-95 12.00.00.000000000 AM,Noreene,f,Southern,Maleek,0x109d2b450x213a568a,688295,48856
10/23/2611,05-SEP-02 12.00.00.000000000 AM,Areya,f,Alvarado Morales,Jr James,0x2f1e97050x5e3d2e0a,660095,136880
3/2/1371,13-OCT-98 12.00.00.000000000 AM,Jessamay,m,Cooper-Tijerina,Mischelle,0x771c6700xee38ce0,253894542,134026
3/13/2165,13-NOV-14 12.00.00.000000000 AM,Flidaya,f,Wertner,Passion,0x6c7e7270xd8fce4e,74746694,135475
4/7/2233,28-MAR-17 12.00.00.000000000 AM,Amoriyah,n,Villarruel Hofer,Khang,0xa1f8ce70x143f19ce,725763,55085
9/16/2645,04-AUG-05 12.00.00.000000000 AM,Enoka,f,Yanez Aburto,Alexander Fine Israel,0x324f3ea70x649e7d4e,432423,66827
3/22/2634,16-AUG-02 12.00.00.000000000 AM,Ivie,m,Hoefling,JooAn,0x3402da600x6805b4c0,876990,3586
8/23/1538,26-AUG-12 12.00.00.000000000 AM,Cahlia,m,Davies,Sabin,0x15a0fd4d0x2b41fa9a,747442359,63884
6/16/1551,14-OCT-97 12.00.00.000000000 AM,Ayra,m,Braganholo,Theron,0x22a1667c0x4542ccf8,482440,31698
10/23/2517,16-AUG-02 12.00.00.000000000 AM,Ceiani,f,Hainsworth,Stephen-Jeffery,0x2f2716a30x5e4e2d46,457814,133723
9/19/1944,15-APR-02 12.00.00.000000000 AM,Saxtyn,f,Teuscher,Bao,0x2bcc9bf40x579937e8,803559,68194
1/20/1333,20-AUG-00 12.00.00.000000000 AM,Aleena,f,Diamse,Jickie,0x8b155bf0x1162ab7e,834836,19487
11/12/2924,01-JAN-00 12.00.00.000000000 AM,Arron,n,Zarate-Aleta,Opalee,0x3894a2610x712944c2,971539,45129
1/19/1221,21-AUG-15 12.00.00.000000000 AM,Makias,m,Licona,Kailey Rose,0x1514bf000x2a297e00,593380,80426
7/9/2530,01-JUN-08 12.00.00.000000000 AM,Krista,f,Simeona,RaNae,0x994d0c20x1329a184,561403,100142
2/4/2681,07-SEP-99 12.00.00.000000000 AM,Mahlia,m,Fine,Green Lee,0x25a074ba0x4b40e974,853266710,134838
8/18/1869,20-JUL-93 12.00.00.000000000 AM,Kaydenn,f,Moreno Garcia,Celesta,0x36a06edb0x6d40ddb6,778055,16421
2/13/1833,05-FEB-02 12.00.00.000000000 AM,Iaia,n,Sun,Mele Katokakala,0x778ad1b0xef15a36,291945,118874
8/19/2840,10-AUG-07 12.00.00.000000000 AM,Clement,n,Callejas,Isaako Sosaia,0x7327ecb0xe64fd96,678823,98762
6/14/2823,10-JAN-17 12.00.00.000000000 AM,Zeriaa,f,Roethler Gonzalez,Kail,0x118ed0130x231da026,646915,55834
1/5/1376,21-AUG-12 12.00.00.000000000 AM,Cattalynah,m,Lehmberg,Renaye,0x1c302d090x38605a12,370394,146089
9/18/2645,29-JAN-16 12.00.00.000000000 AM,Newt,f,Jim,Pensimani,0x2e3340490x5c668092,294925,65094
1/1/1648,26-SEP-12 12.00.00.000000000 AM,Aneeqa,n,Luman,Lee-Merrie,0x12dc707b0x25b8e0f6,887498,122759
10/1/2840,04-AUG-14 12.00.00.000000000 AM,JoDawn,f,Garcia Lomeli,Faraj,0x288abb8e0x5115771c,917361,123802
8/19/2795,11-NOV-02 12.00.00.000000000 AM,Bray,m,Hernandez Conde,Lette,0x78d8c2b0xf1b1856,449091,17259
11/8/1814,30-SEP-13 12.00.00.000000000 AM,Suzy,n,Sule,Michaelyn,0x1a1f9a070x343f340e,498533361,126526
5/25/2778,10-APR-06 12.00.00.000000000 AM,Riga,m,Elzohiery,DanZel,0xf28ecd30x1e51d9a6,583849,118940
10/26/1269,04-NOV-16 12.00.00.000000000 AM,Eldora,f,Tarr,Chanthala,0x1aed8b4b0x35db1696,949544,110359
11/19/2309,03-JUL-06 12.00.00.000000000 AM,LeGrand,n,Tuimaualuga,Evelyn Araceli,0x15bc542e0x2b78a85c,873471,116354
6/4/2050,30-SEP-93 12.00.00.000000000 AM,Swabir,n,Groomer,Bevan,0xa5b41210x14b68242,82137402,91463
8/13/1700,20-AUG-08 12.00.00.000000000 AM,Quigley,f,Myatt-Slaughter,Stanley,0x81f9a340x103f3468,976453,67788
1/20/1623,17-SEP-09 12.00.00.000000000 AM,Margad,n,Chhabra,Annalisa,0x1f2907830x3e520f06,459064,147828
9/3/2764,10-OCT-05 12.00.00.000000000 AM,Alhana,f,Reyes Guirado,Jaelynn,0x30e50be10x61ca17c2,495575,60980
7/1/1314,01-DEC-96 12.00.00.000000000 AM,Kashdon,f,Brownlow,Madhu,0xc13a6b50x18274d6a,910401,6807
1/2/2722,05-AUG-04 12.00.00.000000000 AM,Doli,n,Rhone,Anabella,0x379d8e560x6f3b1cac,595153,89330
2/27/2647,12-OCT-09 12.00.00.000000000 AM,Thoran,n,Lepore,Orihah Tauarii Lui,0x39956ef10x732adde2,306083,73008
10/22/1693,28-JAN-94 12.00.00.000000000 AM,Elihu,f,Colmenares,Aleister Anthony,0x1bf0281d0x37e0503a,762789,50605
4/4/2167,01-OCT-93 12.00.00.000000000 AM,Ezequiel,f,Boden,Eliiza,0x288962fa0x5112c5f4,504365,68803
1/4/1556,01-JUN-98 12.00.00.000000000 AM,Hollyn,n,Omana,Dreem,0x1d192ebd0x3a325d7a,472696,95713
5/22/2749,01-JAN-17 12.00.00.000000000 AM,Paulino,f,Ushijima,Moffit,0x33a17d960x6742fb2c,537270,105878
4/2/1901,24-AUG-03 12.00.00.000000000 AM,Zeekiel,f,Crimm,Michael Elijah,0x241a77320x4834ee64,985678,17313
1/13/1428,01-FEB-97 12.00.00.000000000 AM,Konakai,f,Breitner,Okie Wolf,0x2e94698a0x5d28d314,69065104,4047
9/17/1764,22-FEB-04 12.00.00.000000000 AM,Verzell,n,Prudencio Castillo,Lael Kithima,0x194506100x328a0c20,464314,131472
4/1/2397,01-NOV-05 12.00.00.000000000 AM,Kynai,f,Jarrow,Jethro Dean,0x291eea850x523dd50a,288332,52881
9/15/2554,21-NOV-16 12.00.00.000000000 AM,Paulena,n,Faherty,Miles K,0x1ebe74ed0x3d7ce9da,223580,49097
8/23/1870,25-MAY-00 12.00.00.000000000 AM,Carl,m,Jara Macias,Penelope,0x33dc31040x67b86208,957499,140666
6/6/2063,17-OCT-00 12.00.00.000000000 AM,Munyana,f,de Paula,Ben Timani John,0x7c748440xf8e9088,428540,145237
5/18/2404,15-AUG-00 12.00.00.000000000 AM,Avalynda,m,Drzayich,Adell Marie,0x25c1253c0x4b824a78,653065217,13463
11/12/1371,10-MAR-09 12.00.00.000000000 AM,Henrich,m,Flanagan,Oax,0x3b0953b50x7612a76a,602557,31725
6/18/1707,23-AUG-03 12.00.00.000000000 AM,Loren,m,Rojas Saldana,Ransom,0x34cb62bf0x6996c57e,365672,68556
11/12/2220,18-FEB-98 12.00.00.000000000 AM,Jullia,n,Benites,Luanamailani,0x32c123d00x658247a0,533292,6656
